policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,85,885,7.109648999990895,885,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002646481498698583,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,86,895,6.3730351669946685,895,180,20,True,T1036 - Defense Evasion: Masquerading,0.00022744242617626144,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,87,905,7.018709500087425,905,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00041745712329579923,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,88,915,6.268180167069659,915,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002602445282446983,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,89,925,7.02282429090701,925,180,20,True,TA0011 - Command-and-Control,0.0002535658383973912,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,90,935,6.169391041970812,935,180,20,True,T1036 - Defense Evasion: Masquerading,0.000283734911820771,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,91,945,5.4492242080159485,945,180,20,True,T1036 - Defense Evasion: Masquerading,0.00024042601395202404,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,92,955,5.788428125088103,955,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002782623617881784,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,93,965,5.976724875043146,965,180,20,True,T1036 - Defense Evasion: Masquerading,0.00019402852316224528,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,94,975,5.029222291894257,975,180,20,True,T1036 - Defense Evasion: Masquerading,0.00017631121596281042,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,95,985,3.942672707955353,985,180,20,True,T1036 - Defense Evasion: Masquerading,0.00026868755202189985,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,96,995,3.6841965410858393,995,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,0.0002963359162906075,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,97,1005,3.367655750014819,1005,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00020401224959380181,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,98,1015,3.3659042079234496,1015,180,20,True,T1036 - Defense Evasion: Masquerading,0.00026042330860135863,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,99,1025,3.5430089589208364,1025,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.00028022242635706137,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,100,1035,3.9224881660193205,1035,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002101786966218777,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,101,1045,6.86554758308921,1045,180,20,True,T1036 - Defense Evasion: Masquerading,0.00026818932468559173,{}
