policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
exploration_bonus_c0.5,180,30,4.7967991096432113e-05,3.233019181555149e-05,4.107837219057757e-05,9.435512937096677e-06,0.00016357302401008523,2.043691239125355e-05,5.6265966696002175e-05,0.22401375507584664,132.06666666666666,134.0,172.0
exploration_bonus_c0.5,225,30,4.9585907807157795e-05,3.180552491567092e-05,4.2364281222813025e-05,7.415787658985828e-06,0.00018744273689232305,2.51384523678029e-05,5.6678046668315034e-05,0.22401456297466443,185.0,190.0,232.0
exploration_bonus_c0.5,270,30,4.2111555904421146e-05,2.5409652298875962e-05,4.158654802779839e-05,5.495202517331915e-06,0.00018071138461903734,1.7745568265132467e-05,4.635391038138378e-05,0.22386574932608677,234.53333333333333,235.0,300.0
exploration_bonus_c0.5,315,30,4.8415364909303834e-05,3.202450546916111e-05,4.191688711915793e-05,2.375368709947126e-06,0.00017057735950959022,2.3425507625976647e-05,6.824392666354022e-05,0.22377063936610142,282.46666666666664,283.0,370.0
exploration_bonus_c0.5,360,30,4.113339640402051e-05,3.5470227059766345e-05,3.471950000298009e-05,3.3754154296851657e-06,0.00016453344409761417,1.5999651225875553e-05,4.941635804075555e-05,0.2234629265927938,324.4,330.0,418.0
exploration_bonus_c0.5,405,30,4.247260223463911e-05,3.6783970337174716e-05,3.3141051474421344e-05,3.910518828815427e-06,0.00017259828666937513,1.9914499313966417e-05,5.399398953570754e-05,0.2236077729390473,367.1333333333333,367.0,474.0
exploration_bonus_c0.5,450,30,4.540408968638196e-05,3.721455417099796e-05,3.5800194223159524e-05,4.782954984451298e-06,0.00016888665593046655,2.4663118410696827e-05,4.9155860850686755e-05,0.22345072759428733,410.8666666666667,409.0,544.0
exploration_bonus_c0.5,495,30,4.682136339523195e-05,3.520476499787915e-05,3.9258176089434466e-05,9.440399901080262e-06,0.0001844169169058656,2.0009854701804195e-05,5.2534707740277844e-05,0.22333156628637008,452.1333333333333,449.0,578.0
exploration_bonus_c0.5,540,30,4.2365647050665054e-05,3.526678602016746e-05,3.2311345415774145e-05,5.083080793396634e-06,0.00013315386583813793,2.1568805952022576e-05,5.114996517842764e-05,0.22340058201012733,487.06666666666666,488.0,600.0
exploration_bonus_c0.5,585,30,4.092372206743321e-05,3.197378884943669e-05,3.0493706179106444e-05,6.7995501850409914e-06,0.0001246231299813625,1.6708313839812008e-05,5.238843748619319e-05,0.22338559650266113,518.4666666666667,530.0,626.0
exploration_bonus_c0.5,630,30,3.9078449054435795e-05,2.7544608150906884e-05,3.0958496254735795e-05,4.509894642590516e-06,0.00012764243360390224,1.95254275690886e-05,5.2519768794554964e-05,0.2233741968726161,553.0,543.0,670.0
