policy_name,reveal_seed,auc_distance,mean_distance_across_budgets
softmax_normalized_fragility_temp4.0,505,0.019534299273229437,1.2021760250947102e-05
softmax_normalized_fragility_temp4.0,606,0.012445733395999935,7.824128014069416e-06
softmax_normalized_fragility_temp4.0,707,0.014515159619473427,8.748456303053698e-06
softmax_normalized_fragility_temp4.0,808,0.01014148276680161,5.841964288775071e-06
softmax_normalized_fragility_temp4.0,909,0.012563828006526973,7.299461181407357e-06
softmax_normalized_fragility_temp4.0,1010,0.009877006378400801,5.837761414716105e-06
softmax_normalized_fragility_temp4.0,1111,0.007282250628070064,4.71976548750234e-06
softmax_normalized_fragility_temp4.0,1212,0.011293017740706441,7.16580700039073e-06
softmax_normalized_fragility_temp4.0,1313,0.02245913593102558,1.3440168701523176e-05
softmax_normalized_fragility_temp4.0,1414,0.017098060829841194,1.1260047648325825e-05
softmax_normalized_fragility_temp4.0,1515,0.011806681397338894,7.55293262873112e-06
softmax_normalized_fragility_temp4.0,1616,0.01233531571664686,7.534867504745076e-06
softmax_normalized_fragility_temp4.0,1717,0.006291880826716116,3.836530762510577e-06
softmax_normalized_fragility_temp4.0,1818,0.0098164217716485,6.288985578037411e-06
softmax_normalized_fragility_temp4.0,1919,0.01938111170516899,1.0802938876277495e-05
softmax_normalized_fragility_temp4.0,2020,0.00618918940734779,3.623497591931081e-06
softmax_normalized_fragility_temp4.0,2121,0.017080209696663767,1.018440408135109e-05
softmax_normalized_fragility_temp4.0,2222,0.007575703603241798,4.4150927894460495e-06
softmax_normalized_fragility_temp4.0,2323,0.01071335129580166,6.957650248924607e-06
softmax_normalized_fragility_temp4.0,2424,0.0175551590039561,1.0489888007190115e-05
softmax_normalized_fragility_temp4.0,2525,0.007434645659875675,4.616693431208052e-06
softmax_normalized_fragility_temp4.0,2626,0.015542730115547035,9.03631105609046e-06
softmax_normalized_fragility_temp4.0,2727,0.013049373276129293,7.616844813552175e-06
softmax_normalized_fragility_temp4.0,2828,0.012760172263003152,8.783274748614329e-06
softmax_normalized_fragility_temp4.0,2929,0.02104623211611822,1.1776015685125084e-05
