policy_name,baseline_policy,reveal_seed,n_budgets,policy_wins,policy_win_fraction,policy_auc,baseline_auc,policy_minus_baseline_auc
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2626,40,14,0.35,0.01579589297839734,0.008736596031496619,0.007059296946900722
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2727,40,18,0.45,0.013114813756437653,0.014102489738240045,-0.0009876759818023915
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2828,40,22,0.55,0.012648290616630016,0.0115669965384981,0.0010812940781319159
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2929,40,19,0.475,0.01987765650356701,0.018056342578459145,0.0018213139251078668
softmax_normalized_fragility_temp2.0,uniform_step_balanced,3030,40,19,0.475,0.014261078917021424,0.015620413024879149,-0.0013593341078577247
softmax_normalized_fragility_temp4.0,uniform_step_balanced,101,40,21,0.525,0.006726749747369029,0.0072585246865587635,-0.0005317749391897343
softmax_normalized_fragility_temp4.0,uniform_step_balanced,202,40,16,0.4,0.011860063645119559,0.009725198389519404,0.0021348652556001553
softmax_normalized_fragility_temp4.0,uniform_step_balanced,303,40,21,0.525,0.009295494712859377,0.009167683679002113,0.00012781103385726446
softmax_normalized_fragility_temp4.0,uniform_step_balanced,404,40,21,0.525,0.009545385948916012,0.008905758217899767,0.0006396277310162443
softmax_normalized_fragility_temp4.0,uniform_step_balanced,505,40,19,0.475,0.019534299273229437,0.01986043025305692,-0.0003261309798274839
softmax_normalized_fragility_temp4.0,uniform_step_balanced,606,40,14,0.35,0.012445733395999935,0.00975122162312338,0.0026945117728765546
softmax_normalized_fragility_temp4.0,uniform_step_balanced,707,40,19,0.475,0.014515159619473427,0.011934479562188054,0.0025806800572853728
softmax_normalized_fragility_temp4.0,uniform_step_balanced,808,40,18,0.45,0.01014148276680161,0.008822605734030368,0.0013188770327712419
softmax_normalized_fragility_temp4.0,uniform_step_balanced,909,40,20,0.5,0.012563828006526973,0.01317380157585426,-0.0006099735693272882
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1010,40,17,0.425,0.009877006378400801,0.008861721009250959,0.001015285369149842
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1111,40,18,0.45,0.007282250628070064,0.008153327534253412,-0.0008710769061833481
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1212,40,20,0.5,0.011293017740706441,0.012170175408716932,-0.0008771576680104906
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1313,40,18,0.45,0.02245913593102558,0.02203571344991379,0.00042342248111179245
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1414,40,27,0.675,0.017098060829841194,0.01767052757319083,-0.000572466743349636
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1515,40,16,0.4,0.011806681397338894,0.010691821308532284,0.0011148600888066101
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1616,40,24,0.6,0.01233531571664686,0.010540329070659347,0.001794986645987512
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1717,40,20,0.5,0.006291880826716116,0.00691201190455868,-0.0006201310778425635
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1818,40,23,0.575,0.0098164217716485,0.010894898835503635,-0.0010784770638551343
softmax_normalized_fragility_temp4.0,uniform_step_balanced,1919,40,15,0.375,0.01938111170516899,0.013937003274894614,0.005444108430274375
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2020,40,22,0.55,0.00618918940734779,0.00804688140667155,-0.001857691999323759
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2121,40,17,0.425,0.017080209696663767,0.01560085882924854,0.0014793508674152273
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2222,40,15,0.375,0.007575703603241798,0.006607220202321865,0.0009684834009199336
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2323,40,22,0.55,0.01071335129580166,0.00989988464243342,0.0008134666533682403
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2424,40,20,0.5,0.0175551590039561,0.018722927713536796,-0.0011677687095806959
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2525,40,16,0.4,0.007434645659875675,0.00701650290330034,0.0004181427565753352
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2626,40,9,0.225,0.015542730115547035,0.008736596031496619,0.006806134084050416
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2727,40,23,0.575,0.013049373276129293,0.014102489738240045,-0.0010531164621107522
softmax_normalized_fragility_temp4.0,uniform_step_balanced,2828,40,21,0.525,0.012760172263003152,0.0115669965384981,0.0011931757245050526
