policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,33,1485,8.5637017498957,1485,180,20,True,T1595 - Reconnaissance: Active Scanning,5.952722397216157e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,34,1530,7.773985374951735,1530,180,20,True,T1595 - Reconnaissance: Active Scanning,6.116560039320785e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,35,1575,9.60224458295852,1575,180,20,True,T1595 - Reconnaissance: Active Scanning,6.183988155636614e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,36,1620,8.682996917050332,1620,180,20,True,T1595 - Reconnaissance: Active Scanning,7.39522458204419e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,37,1665,7.692066458053887,1665,180,20,True,T1595 - Reconnaissance: Active Scanning,7.411887572325509e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,38,1710,9.125508624943905,1710,180,20,True,T1595 - Reconnaissance: Active Scanning,6.737048697472831e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,39,1755,9.144518250017427,1755,180,20,True,T1583.005 - Resource Development: Acquire Botnet,9.303388366731334e-05,"{""epsilon"": 0.2}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,1,45,1.3895395409781486,45,45,20,False,T1571 - Defense Evasion: Non-Standard Port,0.00013575569833673576,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,2,90,1.6085996249457821,90,60,20,True,T1595 - Reconnaissance: Active Scanning,0.00011584567077475405,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,3,135,1.922058125026524,135,75,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00012663896010219132,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,4,180,2.8729908750392497,180,90,20,True,T1595 - Reconnaissance: Active Scanning,0.0001280935880346185,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,5,225,3.199735999922268,225,90,20,True,T1595 - Reconnaissance: Active Scanning,0.00012470194957158077,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,6,270,3.185446292045526,270,90,20,True,T1595 - Reconnaissance: Active Scanning,0.000115143861119292,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,7,315,2.9718746669823304,315,90,20,True,T1595 - Reconnaissance: Active Scanning,0.00012082030812223515,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,8,360,2.916289999964647,360,91,20,True,T1595 - Reconnaissance: Active Scanning,0.00012381956939062712,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,9,405,3.4647065000608563,405,105,20,True,T1595 - Reconnaissance: Active Scanning,0.00013111653861824042,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,10,450,3.355288541992195,450,105,20,True,T1595 - Reconnaissance: Active Scanning,0.00013688224028102512,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,11,495,3.7051652910886332,495,105,20,True,T1595 - Reconnaissance: Active Scanning,0.00012919224026182783,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,12,540,3.950302416924387,540,109,20,True,T1595 - Reconnaissance: Active Scanning,6.88415542403418e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,13,585,4.6284032081021,585,129,20,True,T1498.002 - Impact: Reflection/Amplification Attack,6.249689652224437e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,14,630,5.3763166250428185,630,144,20,True,T1595 - Reconnaissance: Active Scanning,6.315521285874182e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,15,675,6.183711416088045,675,159,20,True,T1595 - Reconnaissance: Active Scanning,5.96939748077299e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,16,720,6.647832332993858,720,159,20,True,T1595 - Reconnaissance: Active Scanning,4.99246638866722e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,17,765,6.401919167023152,765,159,20,True,T1036 - Defense Evasion: Masquerading,8.538839334004711e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,18,810,6.310324916965328,810,159,20,True,T1595 - Reconnaissance: Active Scanning,6.747023968602425e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,19,855,5.589672875008546,855,159,20,True,T1036 - Defense Evasion: Masquerading,5.857420233842701e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,20,900,6.294534209067933,900,169,20,True,T1036 - Defense Evasion: Masquerading,5.3131211899987225e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,21,945,7.6981939589604735,945,169,20,True,T1036 - Defense Evasion: Masquerading,8.458603603824649e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,22,990,7.079382875002921,990,169,20,True,T1595 - Reconnaissance: Active Scanning,5.0692123885865544e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,23,1035,7.80291270907037,1035,180,20,True,T1595 - Reconnaissance: Active Scanning,4.948689717915458e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,24,1080,7.534467583987862,1080,180,20,True,T1595 - Reconnaissance: Active Scanning,5.021437266605621e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,25,1125,8.42007204098627,1125,180,20,True,T1595 - Reconnaissance: Active Scanning,5.3994165201762546e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,26,1170,7.918413124978542,1170,180,20,True,T1595 - Reconnaissance: Active Scanning,5.449349051355193e-05,"{""c"": 0.25}"
exploration_bonus_c0.25,exploration_bonus_loo_fragility,101,27,1215,7.468854499980807,1215,180,20,True,T1595 - Reconnaissance: Active Scanning,5.4298626042637714e-05,"{""c"": 0.25}"
